time_step,v_raw,v_float
42395, -4939,-1.205811
42405, -4945,-1.207275
42415, -4951,-1.208740
42425, -4957,-1.210205
42435, -4963,-1.211670
42445, -4969,-1.213135
42455, -4975,-1.214600
42465, -4980,-1.215820
42475, -4985,-1.217041
42485, -4990,-1.218262
42495, -4995,-1.219482
42505, -5000,-1.220703
42515, -5005,-1.221924
42525, -5010,-1.223145
42535, -5014,-1.224121
42545, -5018,-1.225098
42555, -5022,-1.226074
42565, -5026,-1.227051
42575, -5030,-1.228027
42585, -5034,-1.229004
42595, -5038,-1.229980
42605, -5042,-1.230957
42615, -5045,-1.231689
42625, -5048,-1.232422
42635, -5051,-1.233154
42645, -5054,-1.233887
42655, -5057,-1.234619
42665, -5060,-1.235352
42675, -5063,-1.236084
42685, -5066,-1.236816
42695, -5069,-1.237549
42705, -5071,-1.238037
42715, -5073,-1.238525
42725, -5075,-1.239014
42735, -5077,-1.239502
42745, -5079,-1.239990
42755, -5081,-1.240479
42765, -5083,-1.240967
42775, -5085,-1.241455
42785, -5087,-1.241943
42795, -5089,-1.242432
42805, -5090,-1.242676
42815, -5091,-1.242920
42825, -5091,-1.242920
42835, -5091,-1.242920
42845, -5091,-1.242920
42855, -5091,-1.242920
42865, -5091,-1.242920
42875, -5091,-1.242920
42885, -5091,-1.242920
42895, -5091,-1.242920
42905, -5091,-1.242920
42915, -5091,-1.242920
42925, -5091,-1.242920
42935, -5091,-1.242920
42945, -5091,-1.242920
42955, -5091,-1.242920
42965, -5091,-1.242920
42975, -5091,-1.242920
42985, -5091,-1.242920
42995, -5091,-1.242920
43005, -5091,-1.242920
43015, -5091,-1.242920
43025, -5091,-1.242920
43035, -5091,-1.242920
43045, -5091,-1.242920
43055, -5091,-1.242920
43065, -5091,-1.242920
43075, -5091,-1.242920
43085, -5091,-1.242920
43095, -5091,-1.242920
43105, -5091,-1.242920
43115, -5091,-1.242920
43125, -5091,-1.242920
43135, -5091,-1.242920
43145, -5091,-1.242920
43155, -5091,-1.242920
43165, -5091,-1.242920
43175, -5091,-1.242920
43185, -5091,-1.242920
43195, -5091,-1.242920
43205, -5091,-1.242920
43215, -5091,-1.242920
43225, -5091,-1.242920
43235, -5091,-1.242920
43245, -5091,-1.242920
43255, -5091,-1.242920
43265, -5090,-1.242676
43275, -5089,-1.242432
43285, -5087,-1.241943
43295, -5085,-1.241455
43305, -5083,-1.240967
43315, -5081,-1.240479
43325, -5079,-1.239990
43335, -5077,-1.239502
43345, -5075,-1.239014
43355, -5073,-1.238525
43365, -5071,-1.238037
43375, -5069,-1.237549
43385, -5067,-1.237061
43395, -5065,-1.236572
43405, -5063,-1.236084
43415, -5061,-1.235596
43425, -5059,-1.235107
43435, -5057,-1.234619
43445, -5055,-1.234131
43455, -5053,-1.233643
43465, -5051,-1.233154
43475, -5049,-1.232666
43485, -5047,-1.232178
43495, -5045,-1.231689
43505, -5043,-1.231201
43515, -5041,-1.230713
43525, -5039,-1.230225
43535, -5037,-1.229736
43545, -5035,-1.229248
43555, -5033,-1.228760
43565, -5031,-1.228271
43575, -5029,-1.227783
43585, -5027,-1.227295
43595, -5025,-1.226807
43605, -5023,-1.226318
43615, -5021,-1.225830
43625, -5018,-1.225098
43635, -5015,-1.224365
43645, -5012,-1.223633
43655, -5009,-1.222900
43665, -5006,-1.222168
43675, -5003,-1.221436
43685, -5000,-1.220703
43695, -4997,-1.219971
43705, -4994,-1.219238
43715, -4991,-1.218506
43725, -4988,-1.217773
43735, -4985,-1.217041
43745, -4982,-1.216309
43755, -4979,-1.215576
43765, -4976,-1.214844
43775, -4973,-1.214111
43785, -4970,-1.213379
43795, -4967,-1.212646
43805, -4964,-1.211914
43815, -4961,-1.211182
43825, -4958,-1.210449
43835, -4955,-1.209717
43845, -4952,-1.208984
43855, -4949,-1.208252
43865, -4946,-1.207520
43875, -4943,-1.206787
43885, -4940,-1.206055
43895, -4937,-1.205322
43905, -4934,-1.204590
43915, -4931,-1.203857
43925, -4928,-1.203125
43935, -4925,-1.202393
43945, -4922,-1.201660
43955, -4919,-1.200928
43965, -4916,-1.200195
43975, -4913,-1.199463
43985, -4910,-1.198730
43995, -4907,-1.197998
44005, -4904,-1.197266
44015, -4901,-1.196533
44025, -4898,-1.195801
44035, -4895,-1.195068
44045, -4892,-1.194336
44055, -4889,-1.193604
44065, -4886,-1.192871
44075, -4883,-1.192139
44085, -4880,-1.191406
44095, -4877,-1.190674
44105, -4874,-1.189941
44115, -4871,-1.189209
44125, -4868,-1.188477
44135, -4865,-1.187744
44145, -4862,-1.187012
44155, -4859,-1.186279
44165, -4856,-1.185547
44175, -4853,-1.184814
44185, -4850,-1.184082
44195, -4847,-1.183350
44205, -4844,-1.182617
44215, -4841,-1.181885
44225, -4838,-1.181152
44235, -4835,-1.180420
44245, -4832,-1.179688
44255, -4829,-1.178955
44265, -4826,-1.178223
44275, -4823,-1.177490
44285, -4820,-1.176758
44295, -4817,-1.176025
44305, -4814,-1.175293
44315, -4811,-1.174561
44325, -4808,-1.173828
44335, -4805,-1.173096
44345, -4802,-1.172363
44355, -4799,-1.171631
44365, -4796,-1.170898
44375, -4793,-1.170166
44385, -4790,-1.169434
44395, -4787,-1.168701
44405, -4784,-1.167969
44415, -4781,-1.167236
44425, -4778,-1.166504
44435, -4775,-1.165771
44445, -4772,-1.165039
44455, -4769,-1.164307
44465, -4766,-1.163574
44475, -4763,-1.162842
44485, -4760,-1.162109
44495, -4757,-1.161377
44505, -4754,-1.160645
44515, -4751,-1.159912
44525, -4748,-1.159180
44535, -4745,-1.158447
44545, -4742,-1.157715
44555, -4739,-1.156982
44565, -4736,-1.156250
44575, -4733,-1.155518
44585, -4730,-1.154785
44595, -4727,-1.154053
44605, -4724,-1.153320
44615, -4721,-1.152588
44625, -4718,-1.151855
44635, -4715,-1.151123
44645, -4712,-1.150391
44655, -4709,-1.149658
44665, -4706,-1.148926
44675, -4703,-1.148193
44685, -4700,-1.147461
44695, -4697,-1.146729
44705, -4694,-1.145996
44715, -4691,-1.145264
44725, -4688,-1.144531
44735, -4685,-1.143799
44745, -4682,-1.143066
44755, -4679,-1.142334
44765, -4676,-1.141602
44775, -4673,-1.140869
44785, -4670,-1.140137
44795, -4667,-1.139404
44805, -4664,-1.138672
44815, -4661,-1.137939
44825, -4658,-1.137207
44835, -4655,-1.136475
44845, -4652,-1.135742
44855, -4649,-1.135010
44865, -4646,-1.134277
44875, -4643,-1.133545
44885, -4640,-1.132812
44895, -4637,-1.132080
44905, -4634,-1.131348
44915, -4631,-1.130615
44925, -4628,-1.129883
44935, -4625,-1.129150
44945, -4622,-1.128418
44955, -4619,-1.127686
44965, -4616,-1.126953
44975, -4613,-1.126221
44985, -4610,-1.125488
44995, -4607,-1.124756
45005, -4604,-1.124023
45015, -4601,-1.123291
45025, -4598,-1.122559
45035, -4595,-1.121826
45045, -4592,-1.121094
45055, -4589,-1.120361
45065, -4586,-1.119629
45075, -4583,-1.118896
45085, -4580,-1.118164
45095, -4577,-1.117432
45105, -4574,-1.116699
45115, -4571,-1.115967
45125, -4568,-1.115234
45135, -4566,-1.114746
45145, -4563,-1.114014
45155, -4561,-1.113525
45165, -4558,-1.112793
45175, -4556,-1.112305
45185, -4554,-1.111816
45195, -4551,-1.111084
45205, -4549,-1.110596
45215, -4546,-1.109863
45225, -4544,-1.109375
45235, -4542,-1.108887
45245, -4540,-1.108398
45255, -4538,-1.107910
45265, -4536,-1.107422
45275, -4534,-1.106934
45285, -4532,-1.106445
45295, -4530,-1.105957
45305, -4528,-1.105469
45315, -4526,-1.104980
45325, -4524,-1.104492
45335, -4522,-1.104004
45345, -4520,-1.103516
45355, -4518,-1.103027
45365, -4516,-1.102539
45375, -4514,-1.102051
45385, -4512,-1.101562
45395, -4510,-1.101074
45405, -4508,-1.100586
45415, -4506,-1.100098
45425, -4504,-1.099609
45435, -4502,-1.099121
45445, -4500,-1.098633
45455, -4498,-1.098145
45465, -4496,-1.097656
45475, -4494,-1.097168
45485, -4492,-1.096680
45495, -4490,-1.096191
45505, -4488,-1.095703
45515, -4486,-1.095215
45525, -4484,-1.094727
45535, -4482,-1.094238
45545, -4480,-1.093750
45555, -4478,-1.093262
45565, -4476,-1.092773
45575, -4474,-1.092285
45585, -4472,-1.091797
45595, -4470,-1.091309
45605, -4468,-1.090820
45615, -4466,-1.090332
45625, -4464,-1.089844
45635, -4462,-1.089355
45645, -4460,-1.088867
45655, -4458,-1.088379
45665, -4456,-1.087891
45675, -4454,-1.087402
45685, -4452,-1.086914
45695, -4450,-1.086426
45705, -4448,-1.085938
45715, -4446,-1.085449
45725, -4444,-1.084961
45735, -4442,-1.084473
45745, -4440,-1.083984
45755, -4438,-1.083496
45765, -4436,-1.083008
45775, -4434,-1.082520
45785, -4432,-1.082031
45795, -4430,-1.081543
45805, -4428,-1.081055
45815, -4426,-1.080566
45825, -4424,-1.080078
45835, -4422,-1.079590
45845, -4420,-1.079102
45855, -4418,-1.078613
45865, -4416,-1.078125
45875, -4414,-1.077637
45885, -4412,-1.077148
45895, -4410,-1.076660
45905, -4408,-1.076172
45915, -4406,-1.075684
45925, -4404,-1.075195
45935, -4402,-1.074707
45945, -4400,-1.074219
45955, -4398,-1.073730
45965, -4396,-1.073242
45975, -4394,-1.072754
45985, -4392,-1.072266
45995, -4390,-1.071777
46005, -4388,-1.071289
46015, -4386,-1.070801
46025, -4384,-1.070312
46035, -4382,-1.069824
46045, -4380,-1.069336
46055, -4378,-1.068848
46065, -4376,-1.068359
46075, -4374,-1.067871
46085, -4372,-1.067383
46095, -4370,-1.066895
46105, -4368,-1.066406
46115, -4366,-1.065918
46125, -4364,-1.065430
46135, -4362,-1.064941
46145, -4360,-1.064453
46155, -4358,-1.063965
46165, -4356,-1.063477
46175, -4354,-1.062988
46185, -4352,-1.062500
46195, -4350,-1.062012
46205, -4348,-1.061523
46215, -4346,-1.061035
46225, -4344,-1.060547
46235, -4342,-1.060059
46245, -4340,-1.059570
46255, -4338,-1.059082
46265, -4336,-1.058594
46275, -4334,-1.058105
46285, -4332,-1.057617
46295, -4330,-1.057129
46305, -4328,-1.056641
46315, -4326,-1.056152
46325, -4324,-1.055664
46335, -4322,-1.055176
46345, -4320,-1.054688
46355, -4318,-1.054199
46365, -4316,-1.053711
46375, -4314,-1.053223
46385, -4312,-1.052734
46395, -4310,-1.052246
46405, -4308,-1.051758
46415, -4306,-1.051270
46425, -4304,-1.050781
46435, -4302,-1.050293
46445, -4300,-1.049805
46455, -4298,-1.049316
46465, -4296,-1.048828
46475, -4294,-1.048340
46485, -4292,-1.047852
46495, -4290,-1.047363
46505, -4288,-1.046875
46515, -4286,-1.046387
46525, -4284,-1.045898
46535, -4283,-1.045654
46545, -4281,-1.045166
46555, -4279,-1.044678
46565, -4278,-1.044434
46575, -4277,-1.044189
46585, -4276,-1.043945
46595, -4275,-1.043701
46605, -4274,-1.043457
46615, -4273,-1.043213
46625, -4271,-1.042725
46635, -4270,-1.042480
46645, -4269,-1.042236
46655, -4268,-1.041992
46665, -4267,-1.041748
46675, -4266,-1.041504
46685, -4265,-1.041260
46695, -4263,-1.040771
46705, -4262,-1.040527
46715, -4261,-1.040283
46725, -4260,-1.040039
46735, -4259,-1.039795
46745, -4258,-1.039551
46755, -4257,-1.039307
46765, -4255,-1.038818
46775, -4254,-1.038574
46785, -4253,-1.038330
46795, -4252,-1.038086
46805, -4251,-1.037842
46815, -4250,-1.037598
46825, -4249,-1.037354
46835, -4247,-1.036865
46845, -4246,-1.036621
46855, -4245,-1.036377
46865, -4244,-1.036133
46875, -4243,-1.035889
46885, -4242,-1.035645
46895, -4241,-1.035400
46905, -4240,-1.035156
46915, -4239,-1.034912
46925, -4238,-1.034668
46935, -4237,-1.034424
46945, -4236,-1.034180
46955, -4235,-1.033936
46965, -4234,-1.033691
46975, -4233,-1.033447
46985, -4232,-1.033203
46995, -4231,-1.032959
47005, -4230,-1.032715
47015, -4229,-1.032471
47025, -4228,-1.032227
47035, -4227,-1.031982
47045, -4226,-1.031738
47055, -4225,-1.031494
47065, -4224,-1.031250
47075, -4223,-1.031006
47085, -4222,-1.030762
47095, -4221,-1.030518
47105, -4220,-1.030273
47115, -4220,-1.030273
47125, -4220,-1.030273
47135, -4219,-1.030029
47145, -4218,-1.029785
47155, -4217,-1.029541
47165, -4216,-1.029297
47175, -4216,-1.029297
47185, -4216,-1.029297
47195, -4216,-1.029297
47205, -4215,-1.029053
47215, -4214,-1.028809
47225, -4213,-1.028564
47235, -4212,-1.028320
47245, -4212,-1.028320
47255, -4212,-1.028320
47265, -4212,-1.028320
47275, -4211,-1.028076
47285, -4210,-1.027832
47295, -4209,-1.027588
47305, -4208,-1.027344
47315, -4208,-1.027344
47325, -4208,-1.027344
47335, -4208,-1.027344
47345, -4207,-1.027100
47355, -4206,-1.026855
47365, -4205,-1.026611
47375, -4204,-1.026367
47385, -4204,-1.026367
47395, -4204,-1.026367
47405, -4204,-1.026367
47415, -4203,-1.026123
47425, -4202,-1.025879
47435, -4201,-1.025635
47445, -4200,-1.025391
47455, -4200,-1.025391
47465, -4200,-1.025391
47475, -4200,-1.025391
47485, -4199,-1.025146
47495, -4198,-1.024902
47505, -4197,-1.024658
47515, -4196,-1.024414
47525, -4196,-1.024414
47535, -4196,-1.024414
47545, -4196,-1.024414
47555, -4195,-1.024170
47565, -4194,-1.023926
47575, -4193,-1.023682
47585, -4192,-1.023438
47595, -4192,-1.023438
47605, -4192,-1.023438
47615, -4192,-1.023438
47625, -4191,-1.023193
47635, -4190,-1.022949
47645, -4189,-1.022705
47655, -4188,-1.022461
47665, -4188,-1.022461
47675, -4188,-1.022461
47685, -4188,-1.022461
47695, -4187,-1.022217
47705, -4186,-1.021973
47715, -4185,-1.021729
47725, -4184,-1.021484
47735, -4184,-1.021484
47745, -4184,-1.021484
47755, -4184,-1.021484
47765, -4183,-1.021240
47775, -4182,-1.020996
47785, -4181,-1.020752
47795, -4180,-1.020508
47805, -4180,-1.020508
47815, -4180,-1.020508
47825, -4180,-1.020508
47835, -4179,-1.020264
47845, -4178,-1.020020
47855, -4177,-1.019775
47865, -4176,-1.019531
47875, -4176,-1.019531
47885, -4176,-1.019531
47895, -4176,-1.019531
47905, -4175,-1.019287
47915, -4174,-1.019043
47925, -4173,-1.018799
47935, -4172,-1.018555
47945, -4172,-1.018555
47955, -4172,-1.018555
47965, -4172,-1.018555
47975, -4171,-1.018311
47985, -4170,-1.018066
47995, -4169,-1.017822
48005, -4168,-1.017578
48015, -4168,-1.017578
48025, -4168,-1.017578
48035, -4168,-1.017578
48045, -4167,-1.017334
48055, -4166,-1.017090
48065, -4165,-1.016846
48075, -4164,-1.016602
48085, -4164,-1.016602
48095, -4164,-1.016602
48105, -4164,-1.016602
48115, -4163,-1.016357
48125, -4162,-1.016113
48135, -4161,-1.015869
48145, -4160,-1.015625
48155, -4160,-1.015625
48165, -4160,-1.015625
48175, -4160,-1.015625
48185, -4159,-1.015381
48195, -4158,-1.015137
48205, -4157,-1.014893
48215, -4156,-1.014648
48225, -4156,-1.014648
48235, -4156,-1.014648
48245, -4156,-1.014648
48255, -4155,-1.014404
48265, -4154,-1.014160
48275, -4153,-1.013916
48285, -4152,-1.013672
48295, -4152,-1.013672
48305, -4152,-1.013672
48315, -4152,-1.013672
48325, -4151,-1.013428
48335, -4150,-1.013184
48345, -4149,-1.012939
48355, -4148,-1.012695
48365, -4148,-1.012695
48375, -4148,-1.012695
48385, -4148,-1.012695
48395, -4147,-1.012451
48405, -4146,-1.012207
48415, -4145,-1.011963
48425, -4144,-1.011719
48435, -4144,-1.011719
48445, -4144,-1.011719
48455, -4144,-1.011719
48465, -4143,-1.011475
48475, -4142,-1.011230
48485, -4141,-1.010986
48495, -4140,-1.010742
48505, -4140,-1.010742
48515, -4140,-1.010742
48525, -4140,-1.010742
48535, -4139,-1.010498
48545, -4138,-1.010254
48555, -4137,-1.010010
48565, -4136,-1.009766
48575, -4136,-1.009766
48585, -4136,-1.009766
48595, -4136,-1.009766
48605, -4135,-1.009521
48615, -4134,-1.009277
48625, -4133,-1.009033
48635, -4132,-1.008789
48645, -4132,-1.008789
48655, -4132,-1.008789
48665, -4132,-1.008789
48675, -4131,-1.008545
48685, -4130,-1.008301
48695, -4129,-1.008057
48705, -4128,-1.007812
48715, -4128,-1.007812
48725, -4128,-1.007812
48735, -4128,-1.007812
48745, -4127,-1.007568
48755, -4126,-1.007324
48765, -4125,-1.007080
48775, -4124,-1.006836
48785, -4124,-1.006836
48795, -4124,-1.006836
48805, -4124,-1.006836
48815, -4123,-1.006592
48825, -4122,-1.006348
48835, -4121,-1.006104
48845, -4120,-1.005859
48855, -4120,-1.005859
48865, -4120,-1.005859
48875, -4120,-1.005859
48885, -4119,-1.005615
48895, -4118,-1.005371
48905, -4117,-1.005127
48915, -4116,-1.004883
48925, -4116,-1.004883
48935, -4116,-1.004883
48945, -4116,-1.004883
48955, -4115,-1.004639
48965, -4114,-1.004395
48975, -4113,-1.004150
48985, -4112,-1.003906
48995, -4112,-1.003906
49005, -4112,-1.003906
49015, -4112,-1.003906
49025, -4111,-1.003662
49035, -4110,-1.003418
49045, -4109,-1.003174
49055, -4108,-1.002930
49065, -4108,-1.002930
49075, -4108,-1.002930
49085, -4108,-1.002930
49095, -4107,-1.002686
49105, -4106,-1.002441
49115, -4105,-1.002197
49125, -4104,-1.001953
49135, -4104,-1.001953
49145, -4104,-1.001953
49155, -4104,-1.001953
49165, -4103,-1.001709
49175, -4102,-1.001465
49185, -4101,-1.001221
49195, -4100,-1.000977
49205, -4100,-1.000977
49215, -4100,-1.000977
49225, -4100,-1.000977
49235, -4100,-1.000977
49245, -4100,-1.000977
49255, -4100,-1.000977
49265, -4100,-1.000977
49275, -4100,-1.000977
49285, -4100,-1.000977
49295, -4100,-1.000977
49305, -4100,-1.000977
49315, -4100,-1.000977
49325, -4100,-1.000977
49335, -4100,-1.000977
49345, -4100,-1.000977
49355, -4100,-1.000977
49365, -4100,-1.000977
49375, -4100,-1.000977
49385, -4100,-1.000977
49395, -4100,-1.000977
49405, -4100,-1.000977
49415, -4100,-1.000977
49425, -4100,-1.000977
49435, -4100,-1.000977
49445, -4100,-1.000977
49455, -4100,-1.000977
49465, -4100,-1.000977
49475, -4100,-1.000977
49485, -4100,-1.000977
49495, -4100,-1.000977
49505, -4100,-1.000977
49515, -4100,-1.000977
49525, -4100,-1.000977
49535, -4100,-1.000977
49545, -4100,-1.000977
49555, -4100,-1.000977
49565, -4100,-1.000977
49575, -4100,-1.000977
49585, -4100,-1.000977
49595, -4100,-1.000977
49605, -4100,-1.000977
49615, -4100,-1.000977
49625, -4100,-1.000977
49635, -4100,-1.000977
49645, -4100,-1.000977
49655, -4100,-1.000977
49665, -4100,-1.000977
49675, -4100,-1.000977
49685, -4100,-1.000977
49695, -4100,-1.000977
49705, -4100,-1.000977
49715, -4100,-1.000977
49725, -4100,-1.000977
49735, -4100,-1.000977
49745, -4100,-1.000977
49755, -4100,-1.000977
49765, -4100,-1.000977
49775, -4100,-1.000977
49785, -4100,-1.000977
49795, -4100,-1.000977
49805, -4100,-1.000977
49815, -4100,-1.000977
49825, -4100,-1.000977
49835, -4100,-1.000977
49845, -4100,-1.000977
49855, -4100,-1.000977
49865, -4100,-1.000977
49875, -4100,-1.000977
49885, -4100,-1.000977
49895, -4100,-1.000977
49905, -4100,-1.000977
49915, -4100,-1.000977
49925, -4100,-1.000977
49935, -4100,-1.000977
49945, -4100,-1.000977
49955, -4100,-1.000977
49965, -4100,-1.000977
49975, -4100,-1.000977
49985, -4100,-1.000977
49995, -4100,-1.000977
50005, -4100,-1.000977
50015, -4100,-1.000977
50025, -4100,-1.000977
50035, -4100,-1.000977
50045, -4100,-1.000977
50055, -4100,-1.000977
50065, -4100,-1.000977
50075, -4100,-1.000977
50085, -4100,-1.000977
50095, -4100,-1.000977
50105, -4100,-1.000977
50115, -4100,-1.000977
50125, -4100,-1.000977
50135, -4100,-1.000977
50145, -4100,-1.000977
50155, -4100,-1.000977
50165, -4100,-1.000977
50175, -4100,-1.000977
50185, -4100,-1.000977
50195, -4100,-1.000977
50205, -4100,-1.000977
50215, -4100,-1.000977
50225, -4100,-1.000977
50235, -4100,-1.000977
50245, -4100,-1.000977
50255, -4100,-1.000977
50265, -4100,-1.000977
50275, -4100,-1.000977
50285, -4100,-1.000977
50295, -4100,-1.000977
50305, -4100,-1.000977
50315, -4100,-1.000977
50325, -4100,-1.000977
50335, -4100,-1.000977
50345, -4100,-1.000977
50355, -4100,-1.000977
50365, -4100,-1.000977
50375, -4100,-1.000977
50385, -4100,-1.000977
50395, -4100,-1.000977
50405, -4100,-1.000977
50415, -4100,-1.000977
50425, -4100,-1.000977
50435, -4100,-1.000977
50445, -4100,-1.000977
50455, -4100,-1.000977
50465, -4100,-1.000977
50475, -4100,-1.000977
50485, -4100,-1.000977
50495, -4100,-1.000977
50505, -4100,-1.000977
50515, -4100,-1.000977
50525, -4100,-1.000977
50535, -4100,-1.000977
50545, -4100,-1.000977
50555, -4100,-1.000977
50565, -4100,-1.000977
50575, -4100,-1.000977
50585, -4100,-1.000977
50595, -4100,-1.000977
50605, -4100,-1.000977
50615, -4100,-1.000977
50625, -4100,-1.000977
50635, -4100,-1.000977
50645, -4100,-1.000977
50655, -4100,-1.000977
50665, -4100,-1.000977
50675, -4100,-1.000977
50685, -4100,-1.000977
50695, -4100,-1.000977
50705, -4100,-1.000977
50715, -4100,-1.000977
50725, -4100,-1.000977
50735, -4100,-1.000977
50745, -4100,-1.000977
50755, -4100,-1.000977
50765, -4100,-1.000977
50775, -4100,-1.000977
50785, -4100,-1.000977
50795, -4100,-1.000977
50805, -4100,-1.000977
50815, -4100,-1.000977
50825, -4100,-1.000977
50835, -4100,-1.000977
50845, -4100,-1.000977
50855, -4100,-1.000977
50865, -4100,-1.000977
50875, -4100,-1.000977
50885, -4100,-1.000977
50895, -4100,-1.000977
50905, -4100,-1.000977
50915, -4100,-1.000977
50925, -4100,-1.000977
50935, -4100,-1.000977
50945, -4100,-1.000977
50955, -4100,-1.000977
50965, -4100,-1.000977
50975, -4100,-1.000977
50985, -4100,-1.000977
50995, -4100,-1.000977
51005, -4100,-1.000977
51015, -4100,-1.000977
51025, -4100,-1.000977
51035, -4100,-1.000977
51045, -4100,-1.000977
51055, -4100,-1.000977
51065, -4100,-1.000977
51075, -4100,-1.000977
51085, -4100,-1.000977
51095, -4100,-1.000977
51105, -4100,-1.000977
51115, -4100,-1.000977
